userId,status,group,businessId,urlKey,country
650ad8a0bbc3ba0019b85c28,Opened,TREATED,6846c8e02e2dbc003c6cf8fd,savvy-media-fz-llc,AE
650ad8a0bbc3ba0019b85c28,Opened,TREATED,69411b16701e2f002a8e6c01,appsco-services,IN
651e7f73a497e700125cfd12,Opened,TREATED,651e7f73a497e700125cfd34,tanya-arora,IN
651e7f73a497e700125cfd12,Opened,TREATED,68ec22e55a85ae00425922ab,krishika-gupta-ocanv4,IN
652a089827928f001271f628,Delivered,TREATED,652a08992ae76e00128862fb,flexi-clean-ent,MY
656b2ecad022a70027af89fa,Opened,TREATED,656b2ecad022a70027af8a07,hungers-kitchen,IN
656b2ecad022a70027af89fa,Opened,TREATED,6645b48994fa2000aee8611f,hungers-kitchen-wefwr3,IN
656b2ecad022a70027af89fa,Opened,TREATED,6961c2cdeae195001f951456,s-k-buidcon,IN
656b2ecad022a70027af89fa,Opened,TREATED,6a66ff79f25e0e0012d12a99,sk-enterprises-18u6yz,IN
6596a75145687f0020b32399,Delivered,TREATED,6596a79d8c5cec00119b5072,hair-goals-by-jaya,IN
6596a75145687f0020b32399,Delivered,TREATED,66c2ddbfce18e2003d654037,kamy-sharma,IN
65b8a10e9f1d41002b6cbc6e,Delivered,TREATED,65b8a10e3ac5c40019b4a590,aasaam-plus,MV
65b8a10e9f1d41002b6cbc6e,Delivered,TREATED,67bc1ca4813ef80043c7c340,mahal-the-garden-restaurant,MV
65bcf2cce44cba002047f6ee,Delivered,TREATED,65bcf88405117d002bf16c23,riwa-software-labs,AE
65bcf2cce44cba002047f6ee,Delivered,TREATED,678fb964979f82001223b5e6,al-riwa-computers-and-requisites-trading-llc,AE
65bcf2cce44cba002047f6ee,Delivered,TREATED,68f7677e9890b9003d45061c,xernoix,AE
65cb12a2a3c22500196588db,Delivered,TREATED,62298dfffe709d001311c9c1,dtroffle,IN
65cb12a2a3c22500196588db,Delivered,TREATED,670f5e598ce70e0012f27696,beegazpacho-by-dtroffle-info-pvtltd,IN
65cb12a2a3c22500196588db,Delivered,TREATED,62c298a7a46f620019bb3b42,beegazpacho,IN
65cb12a2a3c22500196588db,Delivered,TREATED,6923fdaf6188840025c92130,kamal-enterprises-anant-prakash,IN
65d8ebc5c1abb4001262688b,Delivered,TREATED,65d8ebc51adbaf0027d04774,ysths,US
65f397fa655dbd002b8b80e9,Failed,TREATED,65f39ea131b9a1002bd636d2,muhammad-fahmi-bin-kutni,MY
660b6792ab60b600194e063f,Opened,TREATED,660b67ea531db10077a0bf2b,prashant-jain-yh315d,IN
660b6792ab60b600194e063f,Opened,TREATED,68e67b945672f20012fba4fd,ruchi-mehta,IN
6622aafb7cee240012f924ea,Delivered,TREATED,6622aafc1e09f1001273d9ee,brather-sports-tyqk91,PK
6622aafb7cee240012f924ea,Delivered,TREATED,6a7c19d3b0e13c002518b893,brather-apparel,PK
66347d89ab42f600192bde2a,Opened,TREATED,66347fffd8d40400563fa5e8,neutec,IN
66347d89ab42f600192bde2a,Opened,TREATED,68d679e8e713b0003dba1c3b,neutec-engineering-solutions-fzc,AE
6647d626668f0e0048d33dec,Delivered,TREATED,6647d66bddf1ef00329e3ff4,my-idea,ID
6647d626668f0e0048d33dec,Delivered,TREATED,6a0998f37d43ca001214ed4d,zoet-haus,ID
6647d626668f0e0048d33dec,Delivered,TREATED,6a6f0364717698002d54306b,cv-rumah-manis-indonesia,ID
66580a8bd79c9d0053590fb1,Opened,TREATED,66580a8bd79c9d0053590fc0,ritu-yadav-6xxlfn,IN
66580a8bd79c9d0053590fb1,Opened,TREATED,66d6e172fbfe12003da245cc,aadvik-digital-services,IN
667993715ceb6c002072edab,Delivered,TREATED,6679937281783d0019b2c6ee,buzzinga,IN
667993715ceb6c002072edab,Delivered,TREATED,68df6c524cb09300190407c3,buzzinga-i6lxjw,IN
668189d4b985a3008dce75f1,Delivered,TREATED,66818a01ff483400ae50ef57,anshriam,Other
668189d4b985a3008dce75f1,Delivered,TREATED,67dced7bb335820027e1072c,cakes-and-yumms,IN
668189d4b985a3008dce75f1,Delivered,TREATED,682042d11b6b4f0020fbe623,quantoptic-private-limited,IN
668189d4b985a3008dce75f1,Delivered,TREATED,695e444ecd040a0018671bca,xdigipath-softwares-india-private-limited,IN
669eae8758834900a3f26798,Added to Control Group,CONTROL,669eaee986be1100320d7984,habeeb-typing,AE
669eae8758834900a3f26798,Added to Control Group,CONTROL,689cf510ab0cb90053221764,visa-typing-work,AE
669eae8758834900a3f26798,Added to Control Group,CONTROL,68ed14b9b8822a0027151a93,al-zawra-businessmen-service-qlimh5,AE
669eae8758834900a3f26798,Added to Control Group,CONTROL,6955b2b9f847d1002ab58518,tareeq-al-ramla-human-resources-consultancies-llc,AE
669eae8758834900a3f26798,Added to Control Group,CONTROL,699c39166ff949002ac38182,gabbro-creations,AE
66a25f249fa4f4008d6bcbc8,Delivered,TREATED,66a25f249fa4f4008d6bcbd5,house-of-arts-pmqvod,IN
66a25f249fa4f4008d6bcbc8,Delivered,TREATED,68b040bc44b2a900278925ed,nasiha-abid,IN
66a7f0a6fe5fac00198804ad,Delivered,TREATED,67c7195ffeafb9008db25981,vision-hydraulics,ZW
66a7f0a6fe5fac00198804ad,Delivered,TREATED,69cadd740714f8002087d9f0,mincom-civils,ZA
66a7f0a6fe5fac00198804ad,Delivered,TREATED,6a2102bcdbfa9f00251117a0,rays-equipment-hub,ZW
66a7f0a6fe5fac00198804ad,Delivered,TREATED,6a32e50908ae9d0012591983,mechauto-zw,ZW
66b708ad0ad3bf004c2bd3c6,Opened,TREATED,66b708ae5b5d4e00da8ebaf6,royal-it-services,IN
66b708ad0ad3bf004c2bd3c6,Opened,TREATED,69d5fd668ed2ae002021a103,royal-it-service,IN
66c0732385436f00820adbd0,Added to Control Group,CONTROL,66f3b41670ec34002038dcda,akshay-tiwari-msd36h,IN
66c0732385436f00820adbd0,Added to Control Group,CONTROL,67012e52bc07630012af2ba0,t-laxmi-priya,IN
66c0732385436f00820adbd0,Added to Control Group,CONTROL,67c00fdbef12ad004f6570f0,akshay-tiwari-5p5fq5,IN
66ea8b295763340077fda6c2,Delivered,TREATED,66ea8bb6ea5c110077bbcd2a,made-by-studios-pvt-ltd,NP
66ea8b295763340077fda6c2,Delivered,TREATED,68f76540210bfa006d6eea52,paras-shrestha,NP
66ebd8b608bd05003df7c14d,Delivered,TREATED,66ebd9f567770f00194f0838,amyr-abdaly,IR
66ebd8b608bd05003df7c14d,Delivered,TREATED,690b1a5945ec3d0012c4dc72,shafaq-al-furat,AE
66ebd8b608bd05003df7c14d,Delivered,TREATED,696df1f9d1598d00182cf8be,taba,IR
66ebd8b608bd05003df7c14d,Delivered,TREATED,6a575f577531680012c155ad,alotech,IR
6701152f7f8f2c0020b4a0d2,Delivered,TREATED,6701152f7f8f2c0020b4a0e5,codosity,IN
670ced65c1c94d00193d5b63,Delivered,TREATED,670ced65c1c94d00193d5b70,prachi-gupta-pww331,IN
670ced65c1c94d00193d5b63,Delivered,TREATED,670cf06fdedc9b00323c3575,payal-guota,IN
670ced65c1c94d00193d5b63,Delivered,TREATED,68919e8e8f453900412f983e,olive-farms,IN
670ced65c1c94d00193d5b63,Delivered,TREATED,69cf45fa0e4b43001207c0b3,umeshwar-prasad-huf,IN
670fb4f6610d240027e9f88e,Delivered,TREATED,670fb4f8080b67005362e2cd,believe-media-production-bmp-shotit,NA
670fb4f6610d240027e9f88e,Delivered,TREATED,6829d616ab6d49002e60e47b,yetu-media-studio,NA
67125f6c938c7c0127e473a3,Opened,TREATED,67125f6d938c7c0127e473bc,botmast,IN
67125f6c938c7c0127e473a3,Opened,TREATED,69082d0b60457a002be0c6c8,ringwise-obrjef,IN
67125f6c938c7c0127e473a3,Opened,TREATED,6a7867e10bcba20012dcd10d,soubhav-gupta,AE
67171ccb0797c501cc6d7d5f,Opened,TREATED,67171ccc0797c501cc6d7d80,ky-engineering-sdn-bhd-dutpeb,MY
67171ccb0797c501cc6d7d5f,Opened,TREATED,6a332a7908ae9d00125bf250,jurutera-bersekutu-abadi-sdn-bhd,MY
6721bf4e98f9c4004235cc70,Added to Control Group,CONTROL,680d39f695b120002e013bd9,slow-is-fast-r728i9,ZA
6728a56c29d48200b95ccef0,Added to Control Group,CONTROL,6728aa7ec29d1d009877538b,nr-sports-event-management,BD
6729e67e7d982f00a3a336f9,Delivered,TREATED,6729e7254e8f6e00352b3fe8,ta-apparel-shop,Other
6729e67e7d982f00a3a336f9,Delivered,TREATED,67384efd94f15601b631dc8b,norhuda-enterprise,MY
6759a990ef6c9f00fb2b9473,Delivered,TREATED,6759a9b7ffca7701a0545852,omiz-staffing-solutions-llc,US
6759a990ef6c9f00fb2b9473,Delivered,TREATED,6a67aede4509f20025944128,omiz-staffing-solutions-llp,IN
676829ea1c33be04e4b33f5a,Opened,TREATED,676829ea1c33be04e4b33f69,maher-amkan-electrical-est-mahyan,SA
676829ea1c33be04e4b33f5a,Opened,TREATED,676b306d73e7fa0169a2064b,www.mahyan.com,SA
676829ea1c33be04e4b33f5a,Opened,TREATED,69439d6e4d9d28002a08f12d,dpc-contracting-company,SA
676d313cd4d4290043fb5bf0,Added to Control Group,CONTROL,676d31eb9b580805d694e55c,drugs-and-devices,IN
677987e02b6bcd023a25d186,Added to Control Group,CONTROL,6779885a77c7e101ed77559f,sri-kusumamba-modern-raw-and-boiled-ricemill,IN
677987e02b6bcd023a25d186,Added to Control Group,CONTROL,677990c435c7d3022f6dbf73,kusuma-latha-convention,IN
678e6c7c55d6a30670ae169f,Delivered,TREATED,68381b2e148897003c5540e3,nk-farms-8hso3h,IN
678e6c7c55d6a30670ae169f,Delivered,TREATED,692c23f1827fdf002979e5f0,chandrakant-balvant-more,IN
678e6c7c55d6a30670ae169f,Delivered,TREATED,692c7a01827fdf00298b9375,swanandi-agro-services,IN
678e6c7c55d6a30670ae169f,Delivered,TREATED,69d5ff2449787e00127722b3,kiara-and-poonam-food-llp,IN
67922d77f7b34700122c0b3d,Added to Control Group,CONTROL,67922d78dce6b0006c194921,alfmeem-company,SA
67a5e7cbd40e57006c7bcce0,Delivered,TREATED,67a5e8058b3bbc0012534fd0,freelancer-towtli,IN
67a5e7cbd40e57006c7bcce0,Delivered,TREATED,684b1c7d1518740035246bae,ashu-sharma-iwk3qg,IN
67ab2db6a23e66006cb79c4d,Added to Control Group,CONTROL,67ab2e52c038080077b26fd7,hopekim-medical-centre,KE
67bc6c7f76b3ba0118467647,Opened,TREATED,696a3b66e076c3001f62b540,pacho-printing-and-copying,BW
67bd933f95b2d900aeeb3382,Added to Control Group,CONTROL,6a44e5d2eed8bb002d8caefb,digi-roket,US
67e3d9224ef2b9004009684d,Added to Control Group,CONTROL,67e3d9828b89ef0020c13d08,cantabrian-talent,IN
67ea34424df83300198b28da,Delivered,TREATED,67ea34ffa8f2e2002eddd446,mad-platters,ZA
67ea34424df83300198b28da,Delivered,TREATED,6a36d6b50c24380012241c39,mad-flower-bar,ZA
67ea7c2d921c6e003ce86d1e,Delivered,TREATED,6a4290a8f61ead001908a389,tan-jian-yi,MY
67f37ac931cdba0012c9f5bb,Delivered,TREATED,67f37acabd87960012724086,mariyam-gas-and-pipeline-service,IN
67fd86af1285580019c15934,Opened,TREATED,67fd8755a1a4c3002e5c3ee3,vapopolis-uk,GB
67fd86af1285580019c15934,Opened,TREATED,6a526c4a0c12980012f5ebf2,ali-nasser-fcu4um,GB
6813b0b9c043d800470b51c9,Opened,TREATED,68a943dd309ce6001905bc35,carolina-huitz-wjm5b9,US
6813b0b9c043d800470b51c9,Opened,TREATED,68a94580338f930036e70243,claudia-carolina-huitz-estrada,US
681a564e8d419d0027a86867,Delivered,TREATED,681a564f127632002e9aa79f,rahi-gadiya,IN
681a564e8d419d0027a86867,Delivered,TREATED,6a6b7875c1d15700126bf92e,rinkle-jain-8dg61n,IN
68244ccda6712a002060323b,Opened,TREATED,68245086b5fbb60012e3e3e3,homebred,IN
68244ccda6712a002060323b,Opened,TREATED,69d0bdb351846d0012a7fd29,homebredby-gandz,IN
6824ec1316e22e003c436bca,Delivered,TREATED,6824ec4519080b002eee68be,data-axia-private-limited,IN
682a9588014d26001282f142,Opened,TREATED,682a95dbd37c69004353682f,web-brothers,MY
684fac67ab20120019d70a52,Delivered,TREATED,684fac68c33b950012928fe8,subhani-construction-company,PK
684fac67ab20120019d70a52,Delivered,TREATED,685bb8b16a6149001232996c,camera-house,PK
684fac67ab20120019d70a52,Delivered,TREATED,693e9190f55f24002aaa6058,subhani-solars,PK
68667701cd07e7002e060da1,Opened,TREATED,6866774628c5ea00203e72c8,rizcoreach,AE
687d1ee323deed006d9b9d04,Opened,TREATED,687d1f7a6d3fc5006e0e142c,phrenomed,IN
687d1ee323deed006d9b9d04,Opened,TREATED,697718a377d4f80011375018,damini-kolhe,GB
6881319797d4700012c4b2d0,Delivered,TREATED,6881337f480ab7003dba382a,vistaomni-infotech-private-limited-uthj5n,IN
6881319797d4700012c4b2d0,Delivered,TREATED,6912da8472a66f0011a9e17f,atique-qureshi-dhu356,IN
68873334a32e500041d27fb5,Failed,TREATED,6887337269f7f700577842f9,aminuddin-lathif,ID
6895ce318bc96e001285c874,Delivered,TREATED,6895ce354ffc570019e8dad6,novuxa-digital-services,NG
68a45f65ab0cb90053ae33fc,Delivered,TREATED,6a5ac605ef0afb0021eaab37,newb-apparel-9wk9k9,MY
68a6cd1852b3fb0057e0e0a4,Delivered,TREATED,68a6cd19d6daa30053097d14,azy-glowup-computer-upskilling-centre,IN
68a6cd1852b3fb0057e0e0a4,Delivered,TREATED,68a94d1a11be55004133afdd,smart-gaming-store,IN
68bafb8c211ced0032402ff5,Delivered,TREATED,68ebae2044a7bb0019a8c337,axis-nova-contracting-co-drpbxu,SA
68becb6445aa5e004804677f,Added to Control Group,CONTROL,68becbd744b0f8002badcfed,albany-marine,US
68bf4a9d794646001900114a,Failed,TREATED,68bf4ac77946460019001303,apia-lua-limited-7wgnba,WS
68bf4a9d794646001900114a,Failed,TREATED,6a1f5202b0cb100012f77a3f,ai-ai-ava-transport,WS
68c8e554e03c520019e56561,Delivered,TREATED,68c8e554e03c520019e5656d,bismillah-broadband,PK
68ef13394445c5002766ecca,Delivered,TREATED,69a5586d4fa2a6001f21dc6e,golden-printing,ID
68f764b8651e7200123f5ab8,Opened,TREATED,68f764b8651e7200123f5acc,packwell-trading-llc,AE
68f764b8651e7200123f5ab8,Opened,TREATED,69a5383f4fa2a6001f0f2cb8,mustafa-suliman-used-equip-and-heavy-machinery-tr,AE
69012b7a576cca00536eb1cf,Failed,TREATED,69012c4329e3b7002794bb33,establishment-global-index-gen-contest,SA
69012b7a576cca00536eb1cf,Failed,TREATED,6a78dbd820d6df0019480b69,bus-rent,SA
69012b7a576cca00536eb1cf,Failed,TREATED,6a7f52979c8ffd00196b2c56,abdullah-md-alamgir,SA
690797bb60457a002bddd71e,Failed,TREATED,690797e9fffa9800194a2fe3,samin-bhargava,IN
69131d02e2e6e2002aa6593d,Opened,TREATED,695d5ee31bf7da001fa141b1,tejas-jaju,IN
69131d02e2e6e2002aa6593d,Opened,TREATED,6a546501540b360012b8eab5,riddhi-zawar,IN
6918687377ffc100184e5694,Delivered,TREATED,6918687377ffc100184e56a0,mahmoud-gavzj3,AE
6918687377ffc100184e5694,Delivered,TREATED,6a7d9ea0a3db12001ab9e9ed,servio-elite-group,AE
691c49818aa466002a74f19f,Delivered,TREATED,691c49b9817879001f0513b5,dads-esy49w,QA
692073872ad9f9001161bdb5,Added to Control Group,CONTROL,692074915807a6002ac472f6,glazetech-construction-limited,GB
692073872ad9f9001161bdb5,Added to Control Group,CONTROL,6a6db699d928b800194c5b10,glazetech-construction-limited-pif12i,GB
6928af1f8f7bc9001e8ee32c,Added to Control Group,CONTROL,6928b03e8f7bc9001e8ef615,sunrise-sip,MV
6928af1f8f7bc9001e8ee32c,Added to Control Group,CONTROL,6a746fee074a960012d07be7,pure-fuel-engineering,MV
69299c07799fb4001888d8ff,Delivered,TREATED,69299c4ccbf403002a864fd6,rikky,IN
69299c07799fb4001888d8ff,Delivered,TREATED,6a422cca767d4f0012da98cd,baby-rikky-icici,IN
6940590e701e2f002a67a6c7,Delivered,TREATED,6940590e701e2f002a67a6d3,arun-kumar-arora,IN
6942bf384d9d28002aea93b8,Opened,TREATED,6932d7bb64537a0011841258,spencers.sg,SG
6942bf384d9d28002aea93b8,Opened,TREATED,696740690a8396001f8e025a,brand-emporium-company-limited,HK
694390f04d9d28002a0287b6,Delivered,TREATED,69eaf5288e47f9002b56d5f7,kristalglobe-ltd-dqcghh,GB
69490e5c996277001f072416,Opened,TREATED,69490e5c996277001f072456,behrang-ravari-and-ehsan-ravari,AE
69490e5c996277001f072416,Opened,TREATED,6a69bce130dbd6002d6a9503,behrang-ravari-and-ehsan-ravari-16pnb2,AE
695235584fd25a001128b695,Delivered,TREATED,695235a69d1b1200182fb20e,rex-band,TZ
695235584fd25a001128b695,Delivered,TREATED,69ef86e47ce6e70019d5c23f,jamal-mbwambo,TZ
695b64646f00d5001fd0937e,Added to Control Group,CONTROL,695b65da6f00d5001fd1bb59,rohit-kumar-invention-destroy,IN
695ca822efe14e0018f2828e,Opened,TREATED,695ca823c03586001fda5bca,adexa,IN
695ca822efe14e0018f2828e,Opened,TREATED,69e26a660407760020338271,vittipanya,IN
695e30709dd707002acf27ed,Added to Control Group,CONTROL,695e31251bf7da001fd51164,wakilak-luxury-bozrok,AE
695e30709dd707002acf27ed,Added to Control Group,CONTROL,6979e6304b4c32001f9277fa,wakilak-llc-fz,AE
69612da3ad0bf400113145d0,Delivered,TREATED,69612f4dad0bf4001131adf4,intellect,ZA
6965f2349efe82001f8b71e9,Delivered,TREATED,6965f2358e187a0011f08f3c,homegrid,IN
6965f2349efe82001f8b71e9,Delivered,TREATED,6a7afaea57604d0012a3885f,cargenie,IN
6967a70afd20d100114ee1f8,Opened,TREATED,6967a7491dbfd70018095c0d,ivory-peak-media,IN
6967caec1dbfd700180fd5b5,Delivered,TREATED,6967caec1dbfd700180fd5c9,destinographicstore,MY
696f863dad73aa0011b62e9a,Opened,TREATED,696f8675cbb6e7002a0f2364,abdul-rouf-coach-fb8m32,IN
696f8adfd28612001f97736b,Delivered,TREATED,69863e5d3f41b1001114cbda,quadraa-marketing,MY
696f8adfd28612001f97736b,Delivered,TREATED,6a79da9ceab9ea0019946b68,muhammad-idzhar,MY
69711975f26a0a0018d3f459,Opened,TREATED,69711a074c34aa002a938a81,wswebsolution-88ecfg,PK
697b65ca44e0fb0026467e29,Delivered,TREATED,697b665ff751da0011f1e322,digital-uturn,AE
697b65ca44e0fb0026467e29,Delivered,TREATED,6a4bda8400eca60012b1a533,naieco-mart,AE
697b65ca44e0fb0026467e29,Delivered,TREATED,6a7b380820d6df0019f49c21,naieco-e-mart,AE
698237009b786a001f39b55a,Delivered,TREATED,698237019b786a001f39b577,h5-trading-co-llc,AE
6982ecea4e0deb001fdfa9d0,Delivered,TREATED,6982ed3823c367002a42315c,magnificatstudios,IN
6983604855cda8002a102250,Opened,TREATED,69836bea23c367002a869bf2,al-ensiab-tailoring-ws,AE
69845f5376230f001ff09988,Opened,TREATED,69845fcb9c59ee002651e091,aanda-endeavor-enterprise,MY
69884ff8741dcb002adf30f9,Added to Control Group,CONTROL,69a2e787a72aaa0026ed428e,sawaid-najjar,SA
698cc917ffcf6d002a43f8bf,Failed,TREATED,698cc960cfe00c00112a1779,velocyverse,IN
6992c899f3897c001f587375,Delivered,TREATED,6992c89abc7d3800118002d2,luxol-candle-co,LK
69948960bc7d380011022e8a,Added to Control Group,CONTROL,69948993bc7d380011023aaa,bongani-dube,ZW
69948960bc7d380011022e8a,Added to Control Group,CONTROL,69b03905536a9700127e7476,citiguard-2a8rb7,ZW
69948960bc7d380011022e8a,Added to Control Group,CONTROL,69d8a77815a5a80019ae63be,rocs,ZW
69948960bc7d380011022e8a,Added to Control Group,CONTROL,6a1e8e400816c6002094b02d,vibrant-studio,ZW
6996f2b4c0a521002a05b66a,Added to Control Group,CONTROL,6996f2b746f44a0018fd9d66,elenikay-limited,GB
6996f2b4c0a521002a05b66a,Added to Control Group,CONTROL,6a6c83166744290012d0fdb4,adrian-keogh,GR
699c435bc05966001fb98173,Delivered,TREATED,699c435dda6aea0018c02942,umed-electronics-pvt-ltd,IN
699c435bc05966001fb98173,Delivered,TREATED,69e46f40f8a7040019de8f21,konyak-traders,IN
699d5485277bc4001f7b99ff,Failed,TREATED,699d54f5a599620011f24778,chartered-accountant-n53iy3,IN
699d5485277bc4001f7b99ff,Failed,TREATED,69a7e311436c2b0027b9f20c,haryana-marble,IN
699d5485277bc4001f7b99ff,Failed,TREATED,6a72de93ec79f100215cab2a,ms-wani-dry-fruits,IN
699d5485277bc4001f7b99ff,Failed,TREATED,6a72e0735861b3001218b27e,safawi-foods,IN
699ef3d1efdd970011729aa1,Delivered,TREATED,6a460498a6796b00200630e4,simon-styles,KE
69a2889a11ba940018b20e2c,Opened,TREATED,69a2889a11ba940018b20e5a,pallavi-yk,IN
69a3f2c95a9609001f627ce8,Opened,TREATED,69a3f30583b86c0011a0d7dc,circumsmart-africa,KE
69a74039b15e5a001f7baa71,Added to Control Group,CONTROL,69a7403b4412130019980b25,trisoul,KE
69ab1f97a727fe00126518bd,Added to Control Group,CONTROL,69ab1f54792d030020aeabfe,ssdn-center-of-advance-technologies-private-limited,IN
69c235956a978d002b79553f,Added to Control Group,CONTROL,69c2366ea2a6530019ad3799,qadree-traders,IN
69c28d51a42f130019e16b51,Delivered,TREATED,69c28f907c559e00120f8bed,vadim-zagorodnii,GE
69c3a20447262a00199a2777,Delivered,TREATED,69e8807ca699c80020f26212,as-tech-solutions-m3oyfe,PK
69c3a20447262a00199a2777,Delivered,TREATED,6a82a7ac67e5e30012f85986,qasim-traders,PK
69c3d5fcbc299500195c6d39,Added to Control Group,CONTROL,69c3d631bc299500195caced,bhagya-shree-54zz1w,IN
69c44ebbe44ae60020600d8d,Delivered,TREATED,69c44f95fede4a00123ff2b4,thirteen-universal-limited,NG
69c4ee1b5a716400206de243,Opened,TREATED,69c4ee1d5a716400206de37e,jkm-painting-and-decorating,GB
69c4fb4079919c0012d766eb,Opened,TREATED,69c4fb4079919c0012d766f7,tuck-chang-electrical-and-air-cond-services,MY
69cfab743f400d0019a96a42,Delivered,TREATED,69cfabc63f400d0019a98df0,imfura-tech-labs-ltd,RW
69d30ead51846d0012efd4f6,Delivered,TREATED,69d30eaedafc0a0012f4b579,the-thinking-cloud,IN
69d4e2308ed2ae0020dba868,Delivered,TREATED,69d4e279c69f9100193e4046,yoo-boba,LK
69d6b8678ed2ae002064ecd5,Failed,TREATED,69d6b86a7dd318002b07fb30,syed-muhammad-baqir,PK
69d7673702034d001f6973fc,Added to Control Group,CONTROL,69d767acd26b9c002059f34e,chamunda-tiles-and-bathware-zzar15,IN
69d7673702034d001f6973fc,Added to Control Group,CONTROL,69e8b981c8115d0020280690,techno-india-pvt-ltd,IN
69dd3ad852d92b002b4d0d12,Added to Control Group,CONTROL,69dd3ad852d92b002b4d0d1e,stag-security-limited,GB
69de7b8b6ef8ea001265b3b4,Delivered,TREATED,69de7bda6ef8ea001265b93d,curtec-technologies-private-limited,IN
69df96bc4c88f40019d00b28,Delivered,TREATED,69df96bc4c88f40019d00b34,team-nehin,IN
69e0e73d9d1793002b77e070,Delivered,TREATED,69e0e73f9d1793002b77e181,nexusrun-logistics,KE
69ee28f77ce6e70019894756,Delivered,TREATED,69ee29715796b3002bbcb328,prime-wave-digital,PK
69f200d4377748002018de7f,Opened,TREATED,69f200f65f516800122a6baf,final-century-vi5ebw,MY
69f21b7f37774800202220dd,Added to Control Group,CONTROL,69f21bf57ce6e70019939f40,abs-tandt,BD
69f21b7f37774800202220dd,Added to Control Group,CONTROL,6a2768df4beee40031e4a2b2,abs-travels-and-tours-sezkmi,BD
69f2e1b937774800203b614d,Delivered,TREATED,69f2e1f737774800203b7515,pratik-oli-eo3kmt,NP
69f2e6e9ac7b91001235bbd0,Opened,TREATED,69f2e7a5ac7b910012362cd8,nextenvision-digital,IN
69f9a2ef92c94900190f672b,Delivered,TREATED,69f9a2f01c0030002084c023,flash-group,QA
69f9a2ef92c94900190f672b,Delivered,TREATED,6a69e581895d330019eb5c38,flash-international-transport,QA
69f9a2ef92c94900190f672b,Delivered,TREATED,6a69e6ef2c59e20013cda093,flash-rent-a-car-and-limousine-wll,QA
69f9e7fa65b8d2002b11dce2,Opened,TREATED,69f9e7fba98ef40012606beb,abhin-soniminde,CA
69facc2465b8d2002b2cf6bf,Delivered,TREATED,69facc9abe1f11002b8ca77f,kumarakulasingam-rajanathan-mhgbwh,LK
69fb3c0e57c1e600126aa24a,Delivered,TREATED,69fb3c0e57c1e600126aa25c,hmi-commercial,AE
69fb4f53be1f11002bd21b40,Delivered,TREATED,69fb4f53be1f11002bd21b60,omkar-kalyan-gadkar,IN
6a0f4eb1d5dc8c00120f9b91,Delivered,TREATED,6a0f4f83d5dc8c00120fb2b0,edarcon-contracting-company-llc,SA
6a101ad1a66b6c002166791c,Delivered,TREATED,6a101cd5854bfa002d167bd8,alex-auto-mechanic,NG
6a101ad1a66b6c002166791c,Delivered,TREATED,6a228005454c6b002d8d17d7,prenoni-global,NG
6a101ad1a66b6c002166791c,Delivered,TREATED,6a79e35cd61f31002d15da75,delstar-integrated-global,NG
6a1423760b27f80021fb9338,Opened,TREATED,6a142379e342fe001963f457,ogical-services-limited-omzfra,KE
6a1423760b27f80021fb9338,Opened,TREATED,6a2bbad334698e0031c28776,rirko-enterprise-limited,KE
6a1423760b27f80021fb9338,Opened,TREATED,6a38f0f7c5bb600019274d59,leuville-enterprise-limited-2r411k,KE
6a16c944064c040020a7699d,Opened,TREATED,6a16cb7ed4d18b0011301230,bsb-kanaalweg-bye-boerdery,ZA
6a19241ce70ba9002b803331,Delivered,TREATED,6a192552a8a84c0018d21141,mayasari,ID
6a1d3e004b7466002c2f1981,Opened,TREATED,6a1d3e74e03c6500219ff9bf,anjei-holub-individual-entrepreneur,GE
6a1d6c4a0816c6002057cd4c,Opened,TREATED,6a1d6c4a0816c6002057cd70,allianzsync-information-technology-services-llc,AE
6a1d8b454b7466002c5abecb,Added to Control Group,CONTROL,6a1d8f0b96c115002d1fe565,business-and-solutions-company,SA
6a1fb27b04a0e00018745047,Opened,TREATED,6a1fb2f1630c880011e6aac9,valencia,IN
6a2002c20816c6002006e70d,Opened,TREATED,6a2002c20816c6002006e745,mm-air-conditioning,ZA
6a227e40dc87740012a542d5,Delivered,TREATED,6a227e42029cf60018dbb1ff,wikiteq-solutions-tkf248,KE
6a22b2c5c757200019b2bf77,Delivered,TREATED,6a22b30b20566e00196e5d3a,als-handyman-services-96pzn3,ZA
6a26d6470f373a00193bf69f,Delivered,TREATED,6a26d6a3b2b0f20019bee0c8,premidis-cosmetics,CD
6a26d6470f373a00193bf69f,Delivered,TREATED,6a26deeb23ace00020d3dbc6,etg-curechem-zambia-limited,ZM
6a2a5127f0612d002d2e0e3a,Added to Control Group,CONTROL,6a2a51c3f0612d002d2e6d3c,www.lumiereseeds.com,US
6a2bd58b78a48e0022490620,Sent,TREATED,6a2bd58c78a48e002249062c,swivel-link-systems-limited,ZM
6a2bd58b78a48e0022490620,Sent,TREATED,6a4e16e05b3762002de0ded9,lead-first-enterprises,ZM
6a2d55f69781f200214d22cf,Delivered,TREATED,6a2d59169781f200214dd9bd,dr-zeeshan-tariq,PK
6a32782f0954050019e6fa86,Opened,TREATED,6a327997e067bb00122908c7,rofhiwa-machebe,ZA
6a3307d4427b16002c5be128,Sent,TREATED,6a330801427b16002c5be23a,falling-leaves-lodge,BZ
